Dose,Rate,Sim
25,0.23632108334368507,19
50,0.3281667843837754,19
100,0.3821541432233303,19
200,0.38286956620974844,19
400,0.3920729731154636,19
800,0.42946629114668333,19
10,0.18906576161726632,20
25,0.22442112224457086,20
50,0.23786556627595978,20
100,0.26023603934424194,20
200,0.2675333353092096,20
400,0.304042118167284,20
800,0.3731587325883102,20
10,0.05767301442267737,21
25,0.07228406930850648,21
50,0.07575371518194049,21
100,0.07717955402232504,21
200,0.09212903664439814,21
400,0.16265252053474266,21
800,0.32684521208955153,21
10,0.07159077043475183,22
25,0.08969693932338524,22
50,0.16428642265958468,22
100,0.16532303969412454,22
200,0.19037311197652576,22
400,0.23874838637149007,22
800,0.26047738895298445,22
10,0.19315609099496253,23
25,0.20043770234067126,23
50,0.4115104912661966,23
100,0.4130793752386324,23
200,0.43258996405745753,23
400,0.4515873053253026,23
800,0.48145854992559234,23
10,0.18833952451814476,24
25,0.29379421224929236,24
50,0.29386151028067053,24
100,0.30072252781582753,24
200,0.42918274234607556,24
400,0.4590897601448109,24
800,0.6719921392704901,24
10,0.10671417503719757,25
25,0.11527651924279067,25
50,0.14897835457973724,25
100,0.17651743898636033,25
200,0.18374410739879535,25
400,0.2755153240178558,25
800,0.4997278448989311,25
10,0.2579074996674494,26
25,0.26348943634414035,26
50,0.27051349877076114,26
100,0.29006371222459704,26
200,0.3866126280280949,26
400,0.4199856105106685,26
800,0.43205536936171063,26
10,0.15788425229516106,27
25,0.1971346031171705,27
50,0.21022787540443894,27
100,0.2142067093276433,27
200,0.2279766647439812,27
400,0.2569619339771187,27
800,0.25740185487499573,27
10,0.08704472998407455,28
25,0.1577506149269533,28
50,0.2250637808329396,28
100,0.2776358994142164,28
200,0.3168373038653394,28
400,0.43517673850233346,28
800,0.4963868638480631,28
10,0.13973097817309932,29
25,0.16576844142364858,29
50,0.16751454505093066,29
100,0.18307111139793256,29
200,0.18651544533186773,29
400,0.2129419844414885,29
800,0.2803474304263173,29
10,0.0825642926719769,30
25,0.14120763792506208,30
50,0.14349404979622016,30
100,0.2851229615482129,30
200,0.3859987890806464,30
400,0.5384615271893998,30
800,0.5433220614011378,30
10,0.15900433737521594,31
25,0.16624901753928653,31
50,0.185045604316202,31
100,0.1889018130227027,31
200,0.2164830460542281,31
400,0.2187498372850472,31
800,0.21966456804650814,31
10,0.21820096869141062,32
25,0.2273323914833169,32
50,0.298130096585594,32
100,0.38588262281837926,32
200,0.44384013141949047,32
400,0.44387145234505976,32
800,0.5037713807048207,32
10,0.16331469087401349,33
25,0.16723799107111517,33
50,0.20126870040268238,33
100,0.206140121299311,33
200,0.2085441600221811,33
400,0.2857736228765081,33
800,0.3496090937669009,33
10,0.08581950878178732,34
25,0.10782391412695747,34
50,0.13505122165931488,34
100,0.3169648264106747,34
200,0.3199653784980534,34
400,0.3351092577029716,34
800,0.7469066282749803,34
10,0.06992462788421311,35
25,0.09312501147061648,35
50,0.10447135333009155,35
100,0.12520595217886085,35
200,0.19574262655215763,35
400,0.5273059747685254,35
800,0.52742664525141425,35
10,0.1824770790512141,36
25,0.20214550461561548,36
50,0.20956667848671792,36
100,0.3602948218286,36
200,0.3644074632403337,36
400,0.37293685795332576,36
800,0.41824312184296597,36
10,0.0817859747949256,37
25,0.09128498833135452,37
50,0.12631439951194542,37
100,0.15958543615685952,37
200,0.2604438117120317,37
400,0.26489085768440035,37
800,0.2665128640193718,37
10,0.23023268079695866,38
25,0.23675791158180337,38
50,0.24072971202882198,38
100,0.273623768745211,38
200,0.27443639197963343,38
400,0.3132783819566904,38
800,0.3387392787114277,38
10,0.21875174745738585,39
25,0.2234916257471647,39
50,0.22386109023986364,39
100,0.228372173821408,39
200,0.22840701887333145,39
400,0.43519914993101405,39
800,0.5008359925654076,39
10,0.21678743226326722,40
25,0.3573572855511342,40
50,0.3647516604436336,40
100,0.7376058207130388,40
200,0.7376077490115885,40
400,0.7417532393026718,40
800,0.7427394140301331,40
10,0.22223097007180018,41
25,0.3299669404969514,41
50,0.4497007265271633,41
100,0.45714544714286526,41
200,0.7790477875771374,41
400,0.8820908180285785,41
800,0.8859874267114404,41
10,0.20819302291765834,42
25,0.21162166384650877,42
50,0.28674186416072633,42
100,0.2875545324039689,42
200,0.2882760926493715,42
400,0.5354528614863496,42
800,0.5452701863682462,42
10,0.17888449776502868,43
25,0.24590053420220198,43
50,0.3445289832711271,43
100,0.5613874781718302,43
200,0.6432491464800512,43
400,0.8034234211790987,43
800,0.8169397533540397,43
10,0.21605345862331257,44
25,0.2888056032868985,44
50,0.2945710684454652,44
100,0.4331831475373362,44
200,0.455205873843555,44
400,0.45798987102951205,44
800,0.5965819193091081,44
10,0.2092407651344618,45
25,0.21201642202875437,45
50,0.21507695322883982,45
100,0.28397134595334184,45
200,0.2849039903097955,45
400,0.3070670689632128,45
800,0.3191742738614872,45
10,0.07032140100875227,46
25,0.10358072282072552,46
50,0.17395184564899804,46
100,0.17437370919787032,46
200,0.3038499552244037,46
400,0.3107128466319414,46
800,0.3113778097090961,46
10,0.008155102211179814,47
25,0.029957172417633033,47
50,0.03825356619725843,47
100,0.12025303093420203,47
200,0.12704906778988373,47
400,0.13234209290527896,47
800,0.2589873192780148,47
10,0.14000039816801826,48
25,0.14761010612361186,48
50,0.1525024982105907,48
100,0.1781209068952923,48
200,0.20812897495433375,48
400,0.22747815093581464,48
800,0.27145057281086904,48
10,0.3126899377831213,49
25,0.3551216798208209,49
50,0.39739852835000006,49
100,0.6395044738666651,49
200,0.6749903124291996,49
400,0.706932477938407,49
800,0.7448960801542213,49
10,0.10558797296700954,50
25,0.11424931313555824,50
50,0.15373793012939724,50
100,0.23814161016357765,50
200,0.2385313398834213,50
400,0.40765086464923056,50
800,0.6467760935714285,50
10,0.04152224159073148,51
25,0.04623778779677677,51
50,0.22130157152667101,51
100,0.2232480326402586,51
200,0.22470381809476603,51
400,0.23901045483271768,51
800,0.26716595052169356,51
10,0.11460089063184435,52
25,0.11618817950105542,52
50,0.1704759342337545,52
100,0.1705095136834579,52
200,0.22309601668542614,52
400,0.23226866215181619,52
800,0.2653619398917403,52
10,0.03239344251224303,53
25,0.048866844509764605,53
50,0.050166859748445175,53
100,0.15557821056616714,53
200,0.20505625750635156,53
400,0.20576176449602218,53
800,0.34568614730121827,53
10,0.07511221855921461,54
25,0.1024065342327972,54
50,0.10360566177842181,54
100,0.12860516038414657,54
200,0.2557641793160972,54
400,0.30425846535579193,54
800,0.30509204551199953,54
10,0.05798102283279106,55
25,0.08729165622554938,55
50,0.1288116466685857,55
100,0.17769155978960358,55
200,0.17795844598317312,55
400,0.1792751619689758,55
800,0.26356770869680596,55
10,0.0954440954925941,56
25,0.12996157097965377,56
50,0.170950748023303,56
100,0.2122818619535327,56
200,0.4490115489242157,56
400,0.4505494570189395,56
800,0.6391718523330534,56
10,0.149690355757441,57
25,0.1965546152210144,57
50,0.21649208493884722,57
100,0.2197716256275533,57
200,0.2790309121351156,57
400,0.3116067611423607,57
800,0.32398064851441394,57
10,0.08448752550218476,58
25,0.14019948744640817,58
50,0.20105645923927618,58
100,0.20154439558944087,58
200,0.29230760483111334,58
400,0.60050044008792,58
800,0.6081863112014321,58
10,0.01688562347047437,59
25,0.06363070599651212,59
50,0.06600622508117329,59
100,0.07312543807212553,59
200,0.1854799786498582,59
400,0.3791620355270994,59
800,0.38393732583962015,59
10,0.2109325911536628,60
25,0.2644386899654376,60
50,0.3010097697603821,60
100,0.3811782440482968,60
200,0.38243072371181613,60
400,0.3832193184372202,60
800,0.6500701244169206,60
10,0.052623521608004514,61
25,0.05428183551736278,61
50,0.05649945455499275,61
100,0.05881287267816892,61
200,0.1780088036428183,61
400,0.18710780922329892,61
800,0.275724835427799,61
10,0.10254136373360162,62
25,0.1528165720038884,62
50,0.16500517121410485,62
100,0.20485569182798513,62
200,0.2772131253742499,62
400,0.27992860093320804,62
800,0.2799287107916295,62
10,0.052192861440372794,63
25,0.17365654822884047,63
50,0.17458126229362644,63
100,0.23082321097886438,63
200,0.27175431283844287,63
400,0.352314695237713,63
800,0.3702329873740614,63
10,0.18746156178641965,64
25,0.19853479138199312,64
50,0.19876798000210086,64
100,0.2210676500701762,64
200,0.25732786497656696,64
400,0.2663719524367848,64
800,0.2680516107695973,64
10,0.06494273631269686,65
25,0.08548321544288617,65
50,0.11524542031597897,65
100,0.1373237858715862,65
200,0.20830599808692707,65
400,0.3127462889219965,65
800,0.3333714616430117,65
10,0.022103439797921405,66
25,0.03541101098055615,66
50,0.07753437380751406,66
100,0.09689830174671955,66
200,0.17894524100132858,66
400,0.21683737081099191,66
800,0.2502555876446289,66
10,0.24833713572822633,67
25,0.4384064109758768,67
50,0.44693899453179503,67
100,0.5132759942562702,67
200,0.521915826695382,67
400,0.5325147178395606,67
800,0.6576896740468221,67
10,0.16966305970251838,68
25,0.2760913649672996,68
50,0.27790509057300516,68
100,0.4051529868023636,68
200,0.5156959368584063,68
400,0.5590653744192511,68
800,0.5999025161660024,68
10,0.10980428936754642,69
25,0.12148203728186932,69
50,0.1467322954620771,69
100,0.22806340618467658,69
200,0.2314221321885226,69
400,0.25832426175990586,69
800,0.35083180569415473,69
10,0.24702039982048465,70
25,0.2549316197139766,70
50,0.26905934604957427,70
100,0.689605883644472,70
200,0.6896649863512615,70
400,0.7480989496380133,70
800,0.8543993143292521,70
10,0.16602769258698194,71
25,0.187152769591707,71
50,0.2888274270443152,71
100,0.29506184139253033,71
200,0.4152973474471766,71
400,0.42194431113965347,71
800,0.5408522998687056,71
10,0.10450960836219653,72
25,0.15051298578349132,72
50,0.15781309110518202,72
100,0.3104519705787062,72
200,0.31640435216621665,72
400,0.6562744317627823,72
800,0.6599960307651396,72
10,0.20647650839347972,73
25,0.20709931618010718,73
50,0.31728311528590214,73
100,0.31732149802094284,73
200,0.5157554379212977,73
400,0.5216929618660364,73
800,0.6373339953276591,73
10,0.19951483556252436,74
25,0.19995154033163812,74
50,0.20273352113721885,74
100,0.20288389461241543,74
200,0.24822882939012672,74
400,0.2517795093001118,74
800,0.25266542461875935,74
10,0.1816789946686344,75
25,0.25190841397589414,75
50,0.2519085718457293,75
100,0.3136533667802902,75
200,0.3607494105511875,75
400,0.7553666110861186,75
800,0.8578626850428741,75
10,0.21518918312514504,76
25,0.28321645400745205,76
50,0.3398706969210437,76
100,0.392955803520215,76
200,0.39336016885830133,76
400,0.39395829028003987,76
800,0.4527267406506336,76
10,0.2445601999043273,77
25,0.24920280999517916,77
50,0.3032439851002413,77
100,0.30335982032142506,77
200,0.30342352343785917,77
400,0.482824128055565,77
800,0.546143591861606,77
10,0.07608803664294925,78
25,0.08823673850122159,78
50,0.31264074189650853,78
100,0.46040954376605586,78
200,0.829789556004762,78
400,0.865933262556134,78
800,0.9264907570669451,78
10,0.06393224277285997,79
25,0.082704106386595,79
50,0.10848376583018986,79
100,0.11848051749845602,79
200,0.1598713354071437,79
400,0.1612021464773989,79
800,0.27642126136727474,79
10,0.10940155008199129,80
25,0.11003791712070585,80
50,0.1569186165407396,80
100,0.23385166893346077,80
200,0.28336313596859203,80
400,0.2881029800070287,80
800,0.28985275018607903,80
10,0.017121316046496294,81
25,0.024477278185645424,81
50,0.1732610457506016,81
100,0.2085431423900907,81
200,0.22840120313064768,81
400,0.22842088875473968,81
800,0.2711908510988681,81
10,0.23655461592661192,82
25,0.26556244550507246,82
50,0.3236153794373483,82
100,0.32474815222157033,82
200,0.3282534035756941,82
400,0.42202710607115923,82
800,0.6399273201849919,82
10,0.06274383708907877,83
25,0.09279565308813865,83
50,0.2583697609517289,83
100,0.30482992707407375,83
200,0.33841441943152695,83
400,0.5585837098122116,83
800,0.568797187600593,83
10,0.1710301207967918,84
25,0.20692409168250595,84
50,0.24097803868023077,84
100,0.27082376390033414,84
200,0.3070515152535537,84
400,0.5479621137700569,84
800,0.733561548938134,84
10,0.20569925549859702,85
25,0.25477499726901054,85
50,0.336733515782195,85
100,0.40235763591755536,85
200,0.4028811813403651,85
400,0.4458666906188026,85
800,0.4475783211334917,85
10,0.21832045378789489,86
25,0.25940940251886263,86
50,0.3610479197887745,86
100,0.4941636988704642,86
200,0.5002331848270531,86
400,0.5006576222364543,86
800,0.5132262706560239,86
10,0.005480399018807684,87
25,0.016285526095983875,87
50,0.016466026689424148,87
100,0.049729384478309296,87
200,0.10047163430122927,87
400,0.22085437955850262,87
800,0.4747470898385687,87
10,0.12761179519603086,88
25,0.15781599487998463,88
50,0.2765597362818497,88
100,0.5521277673618312,88
200,0.7712894783342318,88
400,0.8879346639102672,88
800,0.9307099510433469,88
10,0.08167858761847462,89
25,0.08482507335595406,89
50,0.10067688615537032,89
100,0.13797169839366072,89
200,0.15910065744914795,89
400,0.16031701238383242,89
800,0.20958296531262943,89
10,0.17438484306820734,90
25,0.1751223183357207,90
50,0.17800566050547673,90
100,0.19567705649993883,90
200,0.20793815588813916,90
400,0.47062051964032575,90
800,0.7664763877190286,90
10,0.18587275470532968,91
25,0.18916976048442366,91
50,0.207121036953684,91
100,0.20934118795118328,91
200,0.28935079805751174,91
400,0.3211979647540292,91
800,0.4672150065183575,91
10,0.017517441150499326,92
25,0.0550492199054524,92
50,0.13568131791047175,92
100,0.13792594947421496,92
200,0.26396706070160736,92
400,0.26774849854039534,92
800,0.27217488116567123,92
10,0.128059144451467,93
25,0.18704471926564978,93
50,0.3127409702755306,93
100,0.3170715481736457,93
200,0.3224077874974942,93
400,0.32261290092859973,93
800,0.5239339131753007,93
10,0.27505408135230763,94
25,0.2897651731135053,94
50,0.2933753280491268,94
100,0.5307912987694757,94
200,0.5378162774986619,94
400,0.6278134634592916,94
800,0.7460007364597485,94
10,0.16328392396021513,95
25,0.2409825826521235,95
50,0.24099112379955948,95
100,0.767356080096252,95
200,0.7688583396802695,95
400,0.7769839222473629,95
800,0.7777714934768128,95
10,0.19682111231989935,96
25,0.2305275251544935,96
50,0.269136109268771,96
100,0.34144891405562255,96
200,0.3894281750138581,96
400,0.3894736809955124,96
800,0.3923948777671674,96
10,0.2062264626343029,97
25,0.22298651048666498,97
50,0.39836301524301976,97
100,0.4946432810831308,97
200,0.5483287449630799,97
400,0.6055666715106571,97
800,0.7276566411847312,97
10,0.01938411862536947,98
25,0.02092116107705963,98
50,0.09178300334729625,98
100,0.1816465619702034,98
200,0.21672254292843607,98
400,0.3191572555249645,98
800,0.37479237405697696,98
10,0.112805212004434,99
25,0.1131413841964088,99
50,0.17261681154533565,99
100,0.19063296244074315,99
200,0.19446420309371046,99
400,0.230361374227046,99
800,0.2698535607363018,99
10,0.11734954201918227,100
25,0.14133300997287007,100
50,0.1430998303909363,100
100,0.22840771612731858,100
200,0.27400714129405435,100
400,0.31405076221573336,100
800,0.38963990265509696,100
10,0.2538500411092947,101
25,0.36827961423824995,101
50,0.44087809386989524,101
100,0.46667962306984295,101
200,0.4935191098623093,101
400,0.5619914847769766,101
800,0.695615886254942,101
10,0.13719739202253997,102
25,0.17547648312296968,102
50,0.1818750655250961,102
100,0.18239934492695883,102
200,0.20998367485395403,102
400,0.2292983146525641,102
800,0.26681324131835366,102
10,0.25267327126031547,103
25,0.25937947379891085,103
50,0.326464974465528,103
100,0.3282288695525677,103
200,0.3299701674615543,103
400,0.3835369137846883,103
800,0.4369281338765638,103
10,0.1167381181153883,104
25,0.13627690733568032,104
50,0.21250045912038074,104
100,0.246112108906131,104
200,0.3141835186352828,104
400,0.3187446382872443,104
800,0.32029518751922215,104
10,0.1597214737063299,105
25,0.20497545900068012,105
50,0.23664520907603637,105
100,0.2977126086186975,105
200,0.36244591183589586,105
400,0.42475575930948684,105
800,0.4288872834601928,105
10,0.1573504423389469,106
25,0.15742989219729495,106
50,0.21227992125821502,106
100,0.29267237633784543,106
200,0.4033018996596191,106
400,0.4045542524434351,106
800,0.40867092261207505,106
10,0.07816325138597977,107
25,0.11519045448169112,107
50,0.1286919466768142,107
100,0.2270459285375612,107
200,0.2335503203474476,107
400,0.303225846783049,107
800,0.4621307915481466,107
10,0.16224086952837638,108
25,0.41385162950292764,108
50,0.42603497301885146,108
100,0.5801950970207205,108
200,0.6198589264274555,108
400,0.6257384263794228,108
800,0.6956700695115534,108
10,0.0634994215112833,109
25,0.08616242178221963,109
50,0.11751098968714613,109
100,0.142998915222163,109
200,0.16051785265207225,109
400,0.1729675628165833,109
800,0.24631094775710374,109
10,0.16773929178895225,110
25,0.17150055585255644,110
50,0.22127873388464628,110
100,0.2283658883470616,110
200,0.23906055551830407,110
400,0.24776934113947327,110
800,0.25048991297495193,110
10,0.09090736406270158,111
25,0.09637972669332316,111
50,0.16948336232866335,111
100,0.20914655959090953,111
200,0.28233836234251797,111
400,0.37540405816283384,111
800,0.4231548468417249,111
10,0.21625585968255956,112
25,0.21636043553104004,112
50,0.2173134750463829,112
100,0.23944470613683375,112
200,0.33263828733255796,112
400,0.3680761174292789,112
800,0.39724598704085534,112
10,0.047735746545601296,113
25,0.050917792822152766,113
50,0.051570228611709096,113
100,0.12789216576659027,113
200,0.22058434538080957,113
400,0.2784064064634967,113
800,0.29954669540041146,113
10,0.13314763090114337,114
25,0.1336851834579785,114
50,0.16421878948552726,114
100,0.17187047931711646,114
200,0.17655948443604486,114
400,0.194149745582482,114
800,0.1964770975046511,114
10,0.06667462462588827,115
25,0.0873964242327773,115
50,0.0929791466545964,115
100,0.09433252165286445,115
200,0.09572108061062105,115
400,0.10914888322482413,115
800,0.2678302464151877,115
10,0.2146877488279117,116
25,0.22852682557839632,116
50,0.23665494431940473,116
100,0.5980233885051651,116
200,0.5984476699323085,116
400,0.5994317085623607,116
800,0.7818508804845019,116
10,0.32388389029612175,117
25,0.324354227056365,117
50,0.36985803076588725,117
100,0.39666895821619746,117
200,0.3998663925073089,117
400,0.48235973327680437,117
800,0.49578469736281894,117
10,0.1907637515251998,118
25,0.19588433178171272,118
50,0.33289283478141674,118
100,0.3811897124194179,118
200,0.5522473095124898,118
400,0.5699470554908801,118
800,0.7352187326719427,118
10,0.12427995348669153,119
25,0.17566970950311284,119
50,0.18284376487952916,119
100,0.18514642905113554,119
200,0.20738923723574454,119
400,0.23326952836492576,119
800,0.3719167160277443,119
10,0.20578404966086536,120
25,0.29320605800263233,120
50,0.4400646491606022,120
100,0.4504829416908953,120
200,0.4514485696014493,120
400,0.5006573134401966,120
800,0.5166553324590687,120
10,0.03857682273516243,121
25,0.16300683784016787,121
50,0.1642467753755236,121
100,0.17679746815757286,121
200,0.21360256618782808,121
400,0.24938828477616007,121
800,0.25403064186014623,121
10,0.15228286969798419,122
25,0.15766617209919764,122
50,0.18446864329452065,122
100,0.2997128113623275,122
200,0.3049291912805534,122
400,0.3057957671340384,122
800,0.3184156163111752,122
10,0.16231951780749662,123
25,0.18143871499525327,123
50,0.18847133044741238,123
100,0.2009014818510255,123
200,0.20280641725857904,123
400,0.21903502111362888,123
800,0.28037949375971455,123
10,0.31085478546786566,124
25,0.31411453104923814,124
50,0.36635594201557153,124
100,0.3671376259761771,124
200,0.4151373442695542,124
400,0.4334553632027348,124
800,0.5585714967519503,124
10,0.058388348898857044,125
25,0.06506210002631443,125
50,0.1186107409707004,125
100,0.14445673938988687,125
200,0.18450985466516623,125
400,0.30349594650187206,125
800,0.5631435972709604,125
10,0.24540127673580722,126
25,0.25551660801250975,126
50,0.2558306361732525,126
100,0.38360831266068973,126
200,0.5015439117823072,126
400,0.5299373903113586,126
800,0.5303252067367773,126
10,0.01085121764407501,127
25,0.010892221347520646,127
50,0.04022755076310557,127
100,0.08185223301336844,127
200,0.08186804357485586,127
400,0.14121042825740887,127
800,0.23935572445890907,127
10,0.24371524209206216,128
25,0.24371593722791135,128
50,0.4069717534215623,128
100,0.4173293924597288,128
200,0.4805385349495294,128
400,0.5262311270185569,128
800,0.8579448950646524,128
10,0.07383775710437991,129
25,0.13185452792309518,129
50,0.18792136699944004,129
100,0.1955867840838924,129
200,0.1958125526608747,129
400,0.1970146671572077,129
800,0.35444914010510176,129
10,0.10057546655274427,130
25,0.10982455397858432,130
50,0.11214650297081286,130
100,0.22225243051060412,130
200,0.2801421448684558,130
400,0.5384689405599441,130
800,0.5797760657725894,130
10,0.21000667421896527,131
25,0.21039295504518285,131
50,0.289604190430011,131
100,0.34405588645203716,131
200,0.35831732164558455,131
400,0.37896067212235973,131
800,0.46158770791324394,131
10,0.08015456504111453,132
25,0.10570508383609023,132
50,0.11551481343716881,132
100,0.12671192738851647,132
200,0.2186644843911734,132
400,0.2217633649804618,132
800,0.24452570101477325,132
10,0.0820283798446002,133
25,0.085655526645995,133
50,0.08671570689027784,133
100,0.08679800784581757,133
200,0.09906493161430653,133
400,0.20367788914200802,133
800,0.4452351874124705,133
10,0.08743183735291757,134
25,0.14337822454034055,134
50,0.1929291740621599,134
100,0.27793728814364305,134
200,0.3082286926300901,134
400,0.33977057003773614,134
800,0.3505010483805313,134
10,0.24654960152243388,135
25,0.2539307152556408,135
50,0.27182679379890795,135
100,0.27187407910614836,135
200,0.2853855217834834,135
400,0.35974232706201253,135
800,0.36310964238752835,135
10,0.17021023007389038,136
25,0.20766087466048347,136
50,0.20774014144177122,136
100,0.3187030396629954,136
200,0.32590370779462075,136
400,0.5412633951642339,136
800,0.6644089321806903,136
10,0.23206254909004825,137
25,0.311911136371921,137
50,0.34527326401182085,137
100,0.3505111298138901,137
200,0.3547281208902357,137
400,0.3684998943501546,137
800,0.7197085961000775,137
10,0.2016458091478745,138
25,0.2532248370511344,138
50,0.2559107340517764,138
100,0.33795752629506814,138
200,0.3876809788804281,138
400,0.5346396881149816,138
800,0.6027100838008235,138
10,0.037038339052292854,139
25,0.04420196183358956,139
50,0.044754776952290305,139
100,0.05593322256749251,139
200,0.1892741387987703,139
400,0.3299918470391479,139
800,0.33540662278326006,139
10,0.2444511993171878,140
25,0.3116955218856956,140
50,0.34216505208820336,140
100,0.37594361353544964,140
200,0.5717403487301844,140
400,0.8272925970206333,140
800,0.9188842460504739,140
10,0.2268269861966793,141
25,0.27317084083986415,141
50,0.5626545908967457,141
100,0.5698812886084059,141
200,0.5704689120953359,141
400,0.8749591000283343,141
800,0.8819613276603803,141
10,0.1994125825026664,142
25,0.3007516120950592,142
50,0.6314200123656558,142
100,0.7518793438016216,142
200,0.8383479827449944,142
400,0.8992224467361595,142
800,0.9004877450438109,142
10,0.18805660757352716,143
25,0.19243938894355356,143
50,0.20867041154981947,143
100,0.20892877539679441,143
200,0.23117717686032702,143
400,0.2566412663471582,143
800,0.2838972208652581,143
10,0.12389297069498813,144
25,0.1768376067550571,144
50,0.19786102201080882,144
100,0.21452007972274983,144
200,0.5081289909557634,144
400,0.906367852009933,144
800,0.916477759006612,144
10,0.23367381695944647,145
25,0.23748603234744875,145
50,0.26277707245821,145
100,0.5019849782061127,145
200,0.5370571628982784,145
400,0.5748397476399558,145
800,0.5748397509561022,145
10,0.21735509482386406,146
25,0.21883445488763684,146
50,0.22080235438402465,146
100,0.24321218450260443,146
200,0.3012454273668113,146
400,0.30423223419683504,146
800,0.31406126550751473,146
10,0.14999253302716367,147
25,0.16167273493208434,147
50,0.21793289104508426,147
100,0.38538743125570474,147
200,0.4793592449988352,147
400,0.48689398419828595,147
800,0.5925273480955766,147
10,0.22576311437233243,148
25,0.2796214957791043,148
50,0.40856031604754617,148
100,0.42500196381876326,148
200,0.5281112358434561,148
400,0.5334462024571457,148
800,0.5383675896838869,148
10,0.035511178180093764,149
25,0.06898219095622388,149
50,0.10286120101997738,149
100,0.15064489556176225,149
200,0.20186260032648584,149
400,0.21159316696502728,149
800,0.3388517329909989,149
10,0.16010902556741827,150
25,0.1716002919394481,150
50,0.17200670740892063,150
100,0.1737797315900034,150
200,0.20241018043045822,150
400,0.24394437764094062,150
800,0.30721936920588855,150
10,0.10662865188074246,151
25,0.10705998729352145,151
50,0.1262065856550108,151
100,0.1265812899186986,151
200,0.12681645901894137,151
400,0.22199203245101876,151
800,0.27305469900545876,151
10,0.10876661539112492,152
25,0.12174228378163482,152
50,0.1641923269464827,152
100,0.19784255791991465,152
200,0.27023430561431994,152
400,0.2937554985648977,152
800,0.37351996620988387,152
10,0.1304728039286337,153
25,0.201928341125434,153
50,0.2364674939507725,153
100,0.2607055474314727,153
200,0.5495069438481193,153
400,0.7477195708895645,153
800,0.7552002243110156,153
10,0.15703059073725062,154
25,0.22579047233643862,154
50,0.2568263020682128,154
100,0.47925880578311325,154
200,0.5221383211413922,154
400,0.5353946224663343,154
800,0.5430881595918181,154
10,0.08923816041959792,155
